index,reviewId,content,score,at,bank,transformer_sentiment_label,transformer_sentiment_score,identified_theme
178,fdd2e0b0-20a0-46a9-b055-2035be5af005,very nice 👌,5,2026-04-21,CBE Bank,POSITIVE,0.999857783317566,Other
179,a47676b1-8ea7-4d8f-9877-3d9796fae7a1,اليش يتعخر معرف والله,5,2026-04-21,CBE Bank,NEGATIVE,-0.589055061340332,Other
180,c59a5158-3dc4-4bca-bab0-db8afeb0e548,good application 💯💯💯.,5,2026-04-21,CBE Bank,POSITIVE,0.9998037219047546,Other
181,0983b167-b0e0-4e46-bdcd-f9f789b54da5,best,5,2026-04-21,CBE Bank,POSITIVE,0.9997941851615906,Other
182,91ec0cca-6289-4d8b-a451-bd7beaa5966e,good app,5,2026-04-21,CBE Bank,POSITIVE,0.9998493194580078,Other
183,19040c0b-9bdd-4c28-a1cc-c955536df913,good,4,2026-04-21,CBE Bank,POSITIVE,0.999816119670868,Other
184,a7353267-3a48-41e1-9116-4df747fb15d0,ok,5,2026-04-21,CBE Bank,POSITIVE,0.9997851252555848,Other
185,736f928d-bbcd-4a45-a185-6e7f65edb90c,it cost us a lot just by transfer and in other way not fair,1,2026-04-21,CBE Bank,NEGATIVE,-0.9993299245834352,Transactions
186,49ad724c-7cdd-4985-a75e-3f6f5e33bf1f,Great app,5,2026-04-21,CBE Bank,POSITIVE,0.999821126461029,Other
187,b934991a-2338-4fbd-9898-0ef7fc41b532,Interesting app,5,2026-04-21,CBE Bank,POSITIVE,0.9996960163116456,Other
188,6f379949-6e1e-4a56-b665-6e3cf79f57e8,ok,5,2026-04-21,CBE Bank,POSITIVE,0.9997851252555848,Other
189,32d79a7b-050e-453b-b0b3-041ff959caff,"i didn't get feed back through message ,Why so?",5,2026-04-21,CBE Bank,NEGATIVE,-0.9988840222358704,Other
190,46cd25aa-841d-4961-9f6b-36a03ea6d841,good and fast,5,2026-04-21,CBE Bank,POSITIVE,0.9998561143875122,Performance
191,6bf51533-a140-42e4-bdae-9be92d0d4366,"v, good",5,2026-04-21,CBE Bank,POSITIVE,0.9998000264167786,Other
192,8c0e54e5-ec7a-4cd8-a8f0-ee561a622107,Nice App,5,2026-04-21,CBE Bank,POSITIVE,0.9998061060905457,Other
193,0b1601a2-8414-4a17-bdbf-95a8fc775b22,best,5,2026-04-22,CBE Bank,POSITIVE,0.9997941851615906,Other
194,9e675a01-cdc0-41a0-b3e6-d8bbb4d4fa7b,"Very secured, fast and favourable",5,2026-04-22,CBE Bank,POSITIVE,0.999854326248169,Performance
195,21776dfa-086b-4227-a973-3eb6b227d818,owww cbe,5,2026-04-22,CBE Bank,POSITIVE,0.9705929756164552,Other
196,1e4834e4-591d-436c-a82d-dd681b18a70a,perfect app,5,2026-04-22,CBE Bank,POSITIVE,0.9998340606689452,Other
197,9d86e1f7-3991-425d-a416-2650173e2316,this secure app of all Ethiopia mobile banking ever.,5,2026-04-22,CBE Bank,POSITIVE,0.9989427924156188,Other
198,f77e0cd2-e0c2-47e3-ad9c-3e245f97c587,ok,5,2026-04-22,CBE Bank,POSITIVE,0.9997851252555848,Other
199,3b7393b7-a619-4936-ad7d-ad44b52ee830,is good,5,2026-04-22,CBE Bank,POSITIVE,0.9998394250869752,Other
200,28549967-1ae6-4084-ab00-613c84bdd90e,Number One App,5,2026-04-22,CBE Bank,POSITIVE,0.9983179569244384,Other
201,7c9d3ccb-f6f5-4823-8fa9-53726d302ca7,it good. to get services,5,2026-04-22,CBE Bank,POSITIVE,0.9998569488525392,Customer Support
202,63485212-9554-4d81-a546-76607ab56528,good,5,2026-04-22,CBE Bank,POSITIVE,0.999816119670868,Other
203,e41a5725-fb8f-4f5c-bf99-8856a8656f2d,it's good app for ease of access mobile banking transaction and use our time properly!,5,2026-04-22,CBE Bank,POSITIVE,0.999681830406189,Transactions
204,3d79ac70-9e6d-4c35-bfff-1f10464d0f69,"pls make an option fingerprint Biometric payment only, it's fast and secure to pay",4,2026-04-22,CBE Bank,POSITIVE,0.9271591901779176,Transactions
205,98bc3797-e6f0-44f3-b5a1-a20da22b2915,በጣም ቀላልና ፈጣን ለመጠቀም ወድጀዋለሁ,5,2026-04-22,CBE Bank,NEGATIVE,-0.8832126259803772,Other
206,1e062221-846f-4c4e-90e9-0cb866c3e83f,I love this up to much eollahi,5,2026-04-22,CBE Bank,POSITIVE,0.9998741149902344,Other
207,769de229-360c-4cb8-922c-027bac840594,I hope this bank have excellent Mobile app but still not easy and not working in holidays why,4,2026-04-22,CBE Bank,NEGATIVE,-0.9942612648010254,User Experience
208,54cfb8b7-5476-4c65-99b4-c57ba37e146b,"It's a great, easy-to-use, very convenient and secure app.",5,2026-04-22,CBE Bank,POSITIVE,0.99966561794281,User Experience
209,f91c9e6f-d899-4d70-a95f-d808ca5f9d1b,Good Job,5,2026-04-22,CBE Bank,POSITIVE,0.999835729598999,Other
210,71a880f4-4b8a-4400-ad68-66212b59ddb9,best,5,2026-04-22,CBE Bank,POSITIVE,0.9997941851615906,Other
211,dd734d98-ffdd-4e43-bb6e-df5e57714564,best,5,2026-04-22,CBE Bank,POSITIVE,0.9997941851615906,Other
212,2656d052-478d-4770-b2e9-cf0de2afadfc,it's so use full and secure 👍💪👌,5,2026-04-22,CBE Bank,NEGATIVE,-0.518190324306488,Other
213,f458405a-e617-4ad2-93ef-27130528e855,"there should be atm voucher access included , and also the app crash sometimes .",1,2026-04-22,CBE Bank,NEGATIVE,-0.9989251494407654,Stability
214,34102a69-8d3f-4f76-826a-75af8e0ada59,ok,1,2026-04-22,CBE Bank,POSITIVE,0.9997851252555848,Other
215,e5e7f832-6759-4005-9df6-5f8d6b354551,"The app has some issues we need to have a place where we save our contacts where we usually send money to, after update I keep loosing all the important accounts.Also user needs to configure their notification types we want to receive either by email ,SMS or both. right now I don't get any notifications when I receive funds from companies.",1,2026-04-22,CBE Bank,NEGATIVE,-0.998993456363678,Transactions
216,07effce7-fddb-4d7f-9d5a-b91eb6604650,after the the recent update the app not responding. even transfer to telebirr isn't working.,1,2026-04-22,CBE Bank,NEGATIVE,-0.999705135822296,Transactions
217,656366e5-8bae-4756-b749-4c400127b9fd,Need more additional future include for now it's not bad,1,2026-04-22,CBE Bank,POSITIVE,0.994413435459137,Other
218,baa262e4-2e42-476d-94f6-49fab13f4734,I don't like. I can't make transfer to my own telebirr,1,2026-04-22,CBE Bank,NEGATIVE,-0.9984122514724731,Transactions
219,353128a8-9c2c-4bd0-8569-66d04aab37e5,lag and stack not quick response 😞😞,2,2026-04-22,CBE Bank,NEGATIVE,-0.998582363128662,Performance
220,2cc05444-e475-48e1-8a8f-8120c87aefd4,Best app.,5,2026-04-22,CBE Bank,POSITIVE,0.999774158000946,Other
221,c411921d-8b01-4c84-98bb-8d913d9d4e71,"This application was not that great, and its performance has unfortunately declined further. For the past week, I have been unable to access my balance or transfer funds. This situation is causing considerable concern and inconvenience, as I cannot access my money in a timely manner. This has resulted in late payments and a loss of confidence and trust. Furthermore, I have not received a response to my message to the customer support team",1,2026-04-23,CBE Bank,NEGATIVE,-0.9997740387916564,Transactions
222,6d6450b4-8242-4a96-8199-71909bd6ab3a,Very good,5,2026-04-23,CBE Bank,POSITIVE,0.9998520612716676,Other
223,a90504bc-e96c-442b-9f67-a45dea168589,አዲሱ ገጽታው በጣም ያስጠላል። ለአይን ይከብዳል። ወደነበረበት ብትመልሱት።,1,2026-04-23,CBE Bank,NEGATIVE,-0.9445853233337402,Other
224,51cafcbf-3067-4242-9be7-8b37fa122db5,I like it but sometimes there is a system error,4,2026-04-23,CBE Bank,NEGATIVE,-0.99905663728714,Stability
225,e991171d-d307-453a-9826-b91f253fd6bf,good,5,2026-04-23,CBE Bank,POSITIVE,0.999816119670868,Other
226,99853993-d304-40ba-895c-6941f63d0bcf,"the app keeps asking for update, even after being updated",3,2026-04-23,CBE Bank,NEGATIVE,-0.9912922978401184,Other
227,5d117f51-34cc-455e-b797-bda7f108f7d0,good,5,2026-04-23,CBE Bank,POSITIVE,0.999816119670868,Other
228,8765780a-a1e9-4973-86e9-9d0d59ce7a97,tel birr,5,2026-04-23,CBE Bank,NEGATIVE,-0.9480341076850892,Other
229,2a772789-7532-4f73-a0bd-7fb6d00ab768,Good !,3,2026-04-23,CBE Bank,POSITIVE,0.9998268485069276,Other
230,2f7eaaf6-68d5-4940-8098-8414cbe48da9,good,5,2026-04-23,CBE Bank,POSITIVE,0.999816119670868,Other
231,d96f096f-f717-4f2e-9938-df78cc762eb4,good,5,2026-04-23,CBE Bank,POSITIVE,0.999816119670868,Other
232,7f48cc9c-d000-480b-aaee-4e0a1e75e962,very good cbe app,5,2026-04-23,CBE Bank,POSITIVE,0.9998026490211488,Other
233,e2c16713-196d-4987-9f66-d33554e353a9,halaba kuleto,5,2026-04-23,CBE Bank,NEGATIVE,-0.6842421889305115,Other
234,3bf494e1-9456-4641-8ddb-d346fc5e0cad,best app ever,5,2026-04-23,CBE Bank,POSITIVE,0.9997491240501404,Other
235,391b168b-2680-4933-abb4-611877f89557,like,5,2026-04-23,CBE Bank,POSITIVE,0.9910564422607422,Other
236,37d693a0-f6b3-4c9b-90fb-a38a0cd40962,the best,5,2026-04-24,CBE Bank,POSITIVE,0.9998332262039183,Other
237,6b0fa39d-9bfe-4321-8eb0-64efb84e7044,good app but it needs more languages do it with more than four languages,5,2026-04-24,CBE Bank,NEGATIVE,-0.9735730290412904,Other
238,c9b93b61-7302-4183-9b64-0af04756e3fd,good work,5,2026-04-24,CBE Bank,POSITIVE,0.999841332435608,Other
239,744d00e1-eb14-42ec-82c2-d5d96be3a133,ok,5,2026-04-24,CBE Bank,POSITIVE,0.9997851252555848,Other
240,9819cf1b-61d0-41b8-865f-a1d74e59b7c8,wow app.The developers make improvements every time.,5,2026-04-24,CBE Bank,POSITIVE,0.999669313430786,Other
241,2dd3486a-0f32-4c4b-a0df-0373ad43ba27,nice and perfect,5,2026-04-24,CBE Bank,POSITIVE,0.9998654127120972,Other
242,dcdbe309-d836-4c8f-af2f-33a28bf3f6ee,best experience,5,2026-04-24,CBE Bank,POSITIVE,0.9996858835220336,Other
243,d07fd558-57b9-47a4-8552-890435e8e0cb,What's wrong after i update the app unable to open,1,2026-04-24,CBE Bank,NEGATIVE,-0.9997888207435608,Other
244,0737fe99-8d46-4617-92ca-fc7835b45093,good,5,2026-04-24,CBE Bank,POSITIVE,0.999816119670868,Other
245,eb493847-39e7-489a-853e-de65fb51541d,👍👍it is good. pls Hide the amount that appear on the top when we need to transfer🙏,1,2026-04-24,CBE Bank,POSITIVE,0.99936443567276,Transactions
246,a6b90a4c-4f99-46c4-a191-ac7041d31df7,not sure at the moment,3,2026-04-24,CBE Bank,NEGATIVE,-0.99964439868927,Other
247,fb519f9d-6352-4d77-8f4c-5c04212a1a01,Good,5,2026-04-24,CBE Bank,POSITIVE,0.999816119670868,Other
248,9e1cb9b7-114a-4af4-8c89-64aaf8dd9126,it's the best app i have every seen it is fast and securty,5,2026-04-24,CBE Bank,POSITIVE,0.99800306558609,Performance
249,9601a42a-e918-4fad-94a1-e97153f75161,Useful apps,5,2026-04-24,CBE Bank,POSITIVE,0.9994015693664552,Other
250,4b2c9e31-174f-4862-853a-9ac1453d5151,easy to use,5,2026-04-24,CBE Bank,POSITIVE,0.9988542795181274,User Experience
251,1ca885e0-05d3-47e4-8197-22024bd5855d,waw,4,2026-04-24,CBE Bank,NEGATIVE,-0.7346187829971313,Other
252,23de9fd4-cc2a-44e7-9de7-4d509d6bff76,"This app used to work well, but now it constantly shows an error saying it can’t load my accounts and tells me to visit a branch. I’m not even in the country, so that’s not possible. The app has frequent issues and needs better reliability and remote support options.",2,2026-04-24,CBE Bank,NEGATIVE,-0.99909508228302,Stability
253,f67c2405-fb7b-4203-b6c9-bdfa053ab22f,nice,5,2026-04-24,CBE Bank,POSITIVE,0.9998552799224854,Other
254,bbea8631-e278-4017-b15f-1ff93c32c3e3,good,5,2026-04-25,CBE Bank,POSITIVE,0.999816119670868,Other
255,9c330be8-b0ff-46b0-a5a7-53d7a368751e,I am very comfortable because we can easily access various transfer services that we used to have to go to the bank.,5,2026-04-25,CBE Bank,POSITIVE,0.9990236759185792,Transactions
256,bdd84631-46fb-4462-b674-ef737f65b619,ok,5,2026-04-25,CBE Bank,POSITIVE,0.9997851252555848,Other
257,bdf0adc0-ce3c-441c-82fb-128c8b64c19c,i am so happy,5,2026-04-25,CBE Bank,POSITIVE,0.9998812675476074,Other
258,d5b3a449-1cc9-42d7-96d3-b8c7cd039e5a,good,5,2026-04-25,CBE Bank,POSITIVE,0.999816119670868,Other
259,93a71b3e-eef7-41ee-8a01-b987b3f4bdbf,good app,5,2026-04-25,CBE Bank,POSITIVE,0.9998493194580078,Other
260,3f55dc9b-0a86-44c1-8dc9-e900b7215342,good job,5,2026-04-25,CBE Bank,POSITIVE,0.999835729598999,Other
261,213938b5-1ffa-40f7-815d-f348040e244a,best,5,2026-04-25,CBE Bank,POSITIVE,0.9997941851615906,Other
262,077dab03-611b-494c-8244-6dec9d98c3bb,I'm from Ethiopia and proud of CBE service app.,5,2026-04-25,CBE Bank,POSITIVE,0.9996950626373292,Customer Support
263,0f1dc09a-d6ca-4d96-a800-68e0df716176,I am successful with app,5,2026-04-25,CBE Bank,POSITIVE,0.9998397827148438,Other
264,c707c7e5-9dd0-4244-b8f3-861586b86c86,everything is boaring the previous one is good,1,2026-04-25,CBE Bank,POSITIVE,0.999785840511322,Other
265,4376e57e-5100-4ff1-80f9-c381ee6c4e7e,The recent update is trash. I couldn't refresh the page. It's not even trying to sync. Please fix the bug and release a clean version.,1,2026-04-25,CBE Bank,NEGATIVE,-0.9996129870414734,Stability
266,007a66ec-3d1b-4221-bf88-9f21aaf63637,ወከቀቀ,5,2026-04-26,CBE Bank,NEGATIVE,-0.6970561742782593,Other
267,233fe34d-5e9c-40f6-9ca2-50e43597106d,Nice,5,2026-04-26,CBE Bank,POSITIVE,0.9998552799224854,Other
268,3a4be5bd-e5e4-42fc-a538-d939393c7b11,This app is very good and helpful I am Happy working with cbe mobile banking tanx all members and I am ready invite all my family and friends ❤️,5,2026-04-26,CBE Bank,POSITIVE,0.9998387098312378,Customer Support
269,95833985-ad3f-4ff5-ba9f-5e3a2f43be4e,Samsung A-5360 is not my device and i did not opened by this,5,2026-04-26,CBE Bank,NEGATIVE,-0.9985318183898926,Other
270,41a1c4db-33cc-4566-9e9a-aab3ca95e27b,notwork totransferto other,1,2026-04-26,CBE Bank,NEGATIVE,-0.9960225820541382,Transactions
271,926205cb-331b-48a8-82cf-6e7eb5f8acb8,የCommercial Bank of Ethiopia ሞባይል ባንኪንግ አገልግሎት በአጠቃላይ ጠቃሚ ነው፣ ግን አንድ ችግር አጋጥሞኛል። የሂሳብ ቁጥር በምናስገባበት ሳጥን ላይ “Mr” ወይም “Mrs” ከሚለው ቀጥሎ ያለውን ስም ለማስገባት ስፔስ (space) መጠቀም አይቻልም። ይህ ተጠቃሚዎችን ስም ትክክለኛ ለማስገባት እንዲቸገሩ ያደርጋል። እባክዎ በዚህ ክፍል ስፔስ መጠቀም እንዲቻል ወይም የስም መሙያ ስርዓቱን እንዲሻሻል ቢያደርጉ በጣም ጥሩ ይሆናል።,4,2026-04-26,CBE Bank,NEGATIVE,-0.9334600567817688,Other
272,017820e6-ab50-42f5-9474-3fc922628d90,🫶👍🙏,5,2026-04-26,CBE Bank,NEGATIVE,-0.6970561742782593,Other
273,20ff9d01-3e89-4746-a662-eff1ff116b92,ok,5,2026-04-26,CBE Bank,POSITIVE,0.9997851252555848,Other
274,18aab07a-2816-4fc7-971d-3838a0db55db,good,5,2026-04-26,CBE Bank,POSITIVE,0.999816119670868,Other
275,f62d7269-94d4-43a6-bd34-0f88ec7181b0,ok,5,2026-04-27,CBE Bank,POSITIVE,0.9997851252555848,Other
276,87895c6e-64eb-4890-b8e6-4a8875d1e0b5,nice,5,2026-04-27,CBE Bank,POSITIVE,0.9998552799224854,Other
277,5a158d79-5967-4f19-bc19-6f0cdee3c111,i like it,5,2026-04-27,CBE Bank,POSITIVE,0.99985933303833,Other
278,c7a23821-3b21-4563-894b-86bbecec3e78,ok,5,2026-04-27,CBE Bank,POSITIVE,0.9997851252555848,Other
279,49e0c91c-8237-4abb-b568-6e39960b2afe,unable to use it is not performed well,1,2026-04-27,CBE Bank,NEGATIVE,-0.9997864365577698,Other
280,52e2e315-6b87-4a6b-87aa-1967ff664407,cbe mobile app best app,5,2026-04-27,CBE Bank,POSITIVE,0.998684823513031,Other
281,c82927c7-73a3-4287-b6b3-a844873c565f,"easy for use,and good privacy",4,2026-04-27,CBE Bank,POSITIVE,0.999478042125702,User Experience
282,de0a375f-a639-4135-8e30-bffd0b593b76,amazing,5,2026-04-27,CBE Bank,POSITIVE,0.999875545501709,Other
283,6b2e6ef6-d9ca-48ed-9e19-80a27832e8b6,i really judged this app. 99% were profit exclusive for others only with organization benefit.,1,2026-04-27,CBE Bank,NEGATIVE,-0.9830779433250428,Other
284,5e7f397e-c67e-4dd4-b7eb-c28a946b3cfe,Good,5,2026-04-27,CBE Bank,POSITIVE,0.999816119670868,Other
285,253678ea-f003-4310-bd06-59c624e70b08,"It is so good,and easy to use.",5,2026-04-28,CBE Bank,POSITIVE,0.9998791217803956,User Experience
286,8fc99f24-bf99-4c8b-8323-0b099f50b77f,great app,5,2026-04-28,CBE Bank,POSITIVE,0.999821126461029,Other
287,293cd3b8-d9da-41a0-bea1-6bcd13674f4c,update is not downgrade. its literally not working,1,2026-04-28,CBE Bank,NEGATIVE,-0.993617296218872,Other
288,8eff8e4e-4dac-4027-b736-72ebdb0ed0eb,Please consider optimizing the app for Huawei Mobile Services (HMS). It doesn't work after the update.,1,2026-04-28,CBE Bank,NEGATIVE,-0.9996885061264038,Customer Support
289,a96b794b-68bb-49e9-be8e-99362d1ff7a0,please use the cute ui as a professional developer,3,2026-04-28,CBE Bank,POSITIVE,0.9969793558120728,Other
290,e1a58ce8-203f-486c-a376-a415694cb2b9,Daily Of the day Transfer Limit Restriction If there wasn't If it didn't have Very Extremely Happy We would be.,4,2026-04-28,CBE Bank,NEGATIVE,-0.9949807524681092,Transactions
291,5ad0cb2f-8c41-4eac-bf3d-ede5b67e043d,best,5,2026-04-28,CBE Bank,POSITIVE,0.9997941851615906,Other
292,02633ef2-0023-495c-aa74-623e66a0ca65,Amazing,5,2026-04-28,CBE Bank,POSITIVE,0.999875545501709,Other
293,8daacdf9-de99-46fe-b11b-3b5254189503,worst apk for a big bank,1,2026-04-28,CBE Bank,NEGATIVE,-0.9997958540916444,Other
294,82c83f17-d148-44bb-9918-ac8e4d5fbd68,doesn't work properly with safaricom network.,1,2026-04-28,CBE Bank,NEGATIVE,-0.999765694141388,Other
295,7bb0339b-cd81-4b5f-bfba-0bc9be64ff72,"The app forcefully made me an update, since then every time I try to make a payment it keeps bugging and failing non stop. please fix that . this is a big company not a start up .",1,2026-04-28,CBE Bank,NEGATIVE,-0.9995286464691162,Stability
296,54a02c36-230e-45f3-8c3e-2f3b64f75460,good,5,2026-04-28,CBE Bank,POSITIVE,0.999816119670868,Other
297,60895214-f7a0-4c4f-aefa-9b04cf9f6bfd,I found that when i am using safaricom network the app keeps crashing a lot and not working and as soon as i change the network it will work smoothly so make is a lot compatible with the safaricom network service.,3,2026-04-28,CBE Bank,POSITIVE,0.9555947184562684,Stability
298,ce2e335b-53bb-4161-9e00-7fa412bc2d19,go ahead,5,2026-04-28,CBE Bank,POSITIVE,0.999769389629364,Other
299,f8549d96-2d7f-4357-8dcb-2b545c24b4a4,it's better than before,4,2026-04-28,CBE Bank,POSITIVE,0.9998137354850768,Other
300,9c97c9c1-7354-4b04-8640-62991a690c48,nice,5,2026-04-29,CBE Bank,POSITIVE,0.9998552799224854,Other
301,64153858-ba9d-4ee9-b7b0-9a6aba467fdd,Good,5,2026-04-29,CBE Bank,POSITIVE,0.999816119670868,Other
302,3696961c-9670-47df-8c67-44b10c2db19d,excellent app,5,2026-04-29,CBE Bank,POSITIVE,0.9998356103897096,Other
303,84146a71-956c-458f-8b95-8e5e78cfa28e,CBE not compare to others,5,2026-04-29,CBE Bank,NEGATIVE,-0.916875660419464,Other
304,1c118da4-2035-4bd7-a7b0-b226b86a744d,Great,5,2026-04-29,CBE Bank,POSITIVE,0.9998630285263062,Other
305,cb8a50ef-5292-4910-9813-8db71fa20176,good,3,2026-04-29,CBE Bank,POSITIVE,0.999816119670868,Other
306,bedb6e80-52a2-4195-983c-36250b4fab59,nice app thanks,5,2026-04-29,CBE Bank,POSITIVE,0.9998416900634766,Other
307,f7c15b4f-845f-40c4-8d08-8e8b7d9d0762,good service,5,2026-04-29,CBE Bank,POSITIVE,0.9998499155044556,Customer Support
308,6d533509-fae0-49e9-81e2-48088b213543,good,5,2026-04-29,CBE Bank,POSITIVE,0.999816119670868,Other
309,85564924-a1f4-4a11-933e-5c3c0ede7875,It's not working after the update it doesn't open at all,1,2026-04-30,CBE Bank,NEGATIVE,-0.9997859597206116,Other
310,993738de-3a79-4ee7-9a58-5251c8d51a65,good,5,2026-04-30,CBE Bank,POSITIVE,0.999816119670868,Other
311,c63030c3-9599-4bcf-a972-ba8863a45e9c,Tamam Yunus Guddata,5,2026-04-30,CBE Bank,NEGATIVE,-0.9828091263771056,Other
312,85735753-f59f-49ff-b348-7e419ae07a36,it's no functional problem,5,2026-04-30,CBE Bank,NEGATIVE,-0.9982454776763916,Other
313,f00148a9-43f3-4958-a074-633c71cb09ed,good 👍,5,2026-04-30,CBE Bank,POSITIVE,0.9998576641082764,Other
314,71f32803-46ea-49d2-b2b8-77da4671df21,nice bank,4,2026-04-30,CBE Bank,POSITIVE,0.999805510044098,Other
315,08208b20-6bed-40bf-8b21-53cf47060e7d,usefull app,5,2026-04-30,CBE Bank,POSITIVE,0.9953721165657043,Other
316,8bc787df-13e6-4db7-9627-49a989f1d608,excellent app,5,2026-04-30,CBE Bank,POSITIVE,0.9998356103897096,Other
317,544c28e0-aeba-400a-819d-106aff5e2b28,misraqe,1,2026-04-30,CBE Bank,NEGATIVE,-0.9931067824363708,Other
318,7212f7a6-1a61-4424-90fe-1fd8ae5bd520,why it alaways asked me to update every second when I log in.,1,2026-05-01,CBE Bank,NEGATIVE,-0.9971964359283448,Other
319,414528cb-b3f9-47ad-b88c-aa9bad169872,pls update my cbe mobile banking,5,2026-05-01,CBE Bank,NEGATIVE,-0.9723127484321594,Other
320,a80123b0-8720-45bb-b909-d9404e90e328,hiote tegayede,5,2026-05-01,CBE Bank,POSITIVE,0.8946158289909363,Other
321,dfa7121d-a16e-4d4a-bd83-ee23ce127bc3,"Easy, secure and user friend",5,2026-05-01,CBE Bank,POSITIVE,0.9988741278648376,User Experience
322,e61572cd-dad5-4b0b-ad0b-3f0540bbb56b,nice,5,2026-05-01,CBE Bank,POSITIVE,0.9998552799224854,Other
323,b0410a07-40f3-4699-97b8-cabcdb97b05e,good,5,2026-05-01,CBE Bank,POSITIVE,0.999816119670868,Other
324,3c520127-2f0b-45c8-a6c7-d6edbc683d93,መስተካከል አለብት ብዩ አስታየት የም ሰጠው አካውንንት በስም ሲፈለግ mr ብሎ ቀጣይ ስም ለመፃፍ እስፔስም አይፈቅድ ቀጣዩ ፊደልም ሲፃፍ አይፅፍም ይሄ ቢስተካከል ይበልጥ ቀላል የረገዋል ብዩ አስበለው,4,2026-05-02,CBE Bank,NEGATIVE,-0.9670157432556152,Other
325,64de5f8c-ed4b-4e43-8889-2f6f84ef4e4b,Good app,1,2026-05-02,CBE Bank,POSITIVE,0.9998493194580078,Other
326,59c3b026-7179-410c-9cf7-6991d114d1f4,Good Application,5,2026-05-02,CBE Bank,POSITIVE,0.999854564666748,Other
327,05798929-6575-4f84-a3c3-ded7dad86661,easy to use but hard to find easily,4,2026-05-03,CBE Bank,NEGATIVE,-0.988560140132904,User Experience
328,9a44ae4b-503f-45f5-acaf-433b3cb9bdb7,nice,5,2026-05-03,CBE Bank,POSITIVE,0.9998552799224854,Other
329,e1f86c6e-df4b-4d2c-a2f6-854dfeccfaa8,fixed problem,4,2026-05-03,CBE Bank,NEGATIVE,-0.9913551211357116,Other
330,2888f455-7c72-4404-8296-2ab00fca0910,በእውነት የሚገርም app ነው ነገሮችን ሁሉ ቀለል ያደርጋል,5,2026-05-03,CBE Bank,NEGATIVE,-0.9388996958732604,Other
331,fa8fee59-7eac-4d5a-bfa0-b24d2b30c958,good,5,2026-05-03,CBE Bank,POSITIVE,0.999816119670868,Other
332,64322c01-bb48-439c-8341-e1c6286fb136,good,3,2026-05-03,CBE Bank,POSITIVE,0.999816119670868,Other
333,69a854fc-9cff-4ead-a60f-d7b577940d78,best app,5,2026-05-03,CBE Bank,POSITIVE,0.999686598777771,Other
334,a3c96020-4c19-4eb6-9bbc-d6b243eef584,nice app.,5,2026-05-04,CBE Bank,POSITIVE,0.9998321533203124,Other
335,ffe94b70-6518-4281-b1ff-d3bf99b8c18a,"While the option to create or cancel standing orders has been added, it is not functional. Similarly, adding a new beneficiary is also not working. Please fix.",2,2026-05-04,CBE Bank,NEGATIVE,-0.9998015761375428,Other
336,b3d8a619-156f-4746-a270-81e17d8e0725,Wonderful App ❤️❤️❤️ I love it,5,2026-05-04,CBE Bank,POSITIVE,0.9998841285705566,Other
337,e1ccb480-fa64-43fb-9b8d-2d04a434434b,i like it,5,2026-05-04,CBE Bank,POSITIVE,0.99985933303833,Other
338,09a4cd19-b29f-46ae-a120-45f3bc16bd94,This app has never been efficient at all,1,2026-05-04,CBE Bank,NEGATIVE,-0.9997796416282654,Other
339,d51b40f1-e47f-4f59-aa2a-05efb832f5f0,vary good app,5,2026-05-04,CBE Bank,POSITIVE,0.9998146891593932,Other
340,3296fa2a-d48f-42dc-bc60-588563ade622,good,5,2026-05-04,CBE Bank,POSITIVE,0.999816119670868,Other
341,8e825846-2ace-4e13-b556-aa88bd0a2014,good,5,2026-05-04,CBE Bank,POSITIVE,0.999816119670868,Other
342,f8f10909-6beb-43f9-82aa-a4d5fedc47f3,good,5,2026-05-04,CBE Bank,POSITIVE,0.999816119670868,Other
343,e827a233-df27-4b4c-8727-6bfe8dea85e7,best,4,2026-05-04,CBE Bank,POSITIVE,0.9997941851615906,Other
344,70603681-bc2f-45a0-a6b3-ee5cd7033e16,I like so much,5,2026-05-05,CBE Bank,POSITIVE,0.9998633861541748,Other
345,6b909f7e-b24b-4bf0-9df3-cf71277e87c1,goood g,5,2026-05-05,CBE Bank,NEGATIVE,-0.9891290664672852,Other
346,cbee30fc-3273-4357-870d-8b068858c109,best,5,2026-05-05,CBE Bank,POSITIVE,0.9997941851615906,Other
347,9e1c2b83-113b-46be-8ede-86e5950bad6c,features በጣም ወድጄዋለሁ ነገር ግን አንድ ችግር አይቼዋለሁ ።APPU DELETE በሆነ ጊዜ ቅርንጫፍ ማመላለሱና MB APPLICATION FORMAT ላይ በየጊዜው መፈረሙ አንድ ለባንኩ ወጪ ነው ሁለት ለደንበኞች Inconvenience ይፈጥራል አስተካክሉ,4,2026-05-05,CBE Bank,NEGATIVE,-0.9980064034461976,Other
348,7461aa60-f2fd-4568-b1a9-f10216accd61,Best ever,1,2026-05-05,CBE Bank,POSITIVE,0.999841570854187,Other
349,d04a57d8-fb57-42a0-8cba-b89608486b3d,thanks you so much 👍 okay I am going to be like in,5,2026-05-05,CBE Bank,POSITIVE,0.9997941851615906,Other
350,52e8350c-88d6-40e3-b23a-15c5cdb8caf8,When I update this app there isn't working,1,2026-05-06,CBE Bank,NEGATIVE,-0.9995754361152648,Other
351,55758cfe-b04e-4211-a9f6-8b8c01a37e3e,አሪፍ አፕ ነው ገራሚ ሁኖ አግኝቼዋለሁ,5,2026-05-06,CBE Bank,NEGATIVE,-0.9046947360038756,Other
